date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:31	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=ceq1374bdnaip9so08v6a7iprvwi55	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights1e0a.html	(from https://cevendrell.com/northern-lights)
21:53:32	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=wxqzwxj897mbui2qfceepahs9bccok	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights567c.html	(from https://cevendrell.com/northern-lights)
21:53:33	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.b2.delayed	(from https://cevendrell.com/xr-videos)
21:53:33	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.b3.delayed	(from https://cevendrell.com/xr-videos)
21:53:33	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.b4.delayed	(from https://cevendrell.com/xr-videos)
21:53:33	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=tt1udg7fdz53t5ifkhkd5f25n4cnps	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lightsf4b5.html	(from https://cevendrell.com/northern-lights)
21:53:33	166086/166086	---MC-	404	error ('Not%20Found')	text/html	etag:W/%2243ff6d7feb01bda6454679929a97120b%22	https://cevendrell.com/%22https://www.youtube.com/embed/7PIofyUpub0?feature=oembed%22	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/_https_/www.youtube.com/embed/7PIofyUpub0.b5250f.delayed	(from https://cevendrell.com/xr-videos)
21:53:34	166086/166086	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2243ff6d7feb01bda6454679929a97120b%22	https://cevendrell.com/%22https://www.youtube.com/embed/HCgsgtzPAnQ?list=PLLri17oDqCEWu-ss5-xw7c_v0dDnXeQl6%22	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/_https_/www.youtube.com/embed/HCgsgtzPAnQ.b654b2.delayed	(from https://cevendrell.com/xr-videos)
21:53:35	166086/166086	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2243ff6d7feb01bda6454679929a97120b%22	https://cevendrell.com/%22https://player.vimeo.com/video/864666368?app_id=122963%22	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/_https_/player.vimeo.com/video/864666368.b74f9a.delayed	(from https://cevendrell.com/xr-videos)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.b8.delayed	(from https://cevendrell.com/reality-capture)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.b9.delayed	(from https://cevendrell.com/reality-capture)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.ba.delayed	(from https://cevendrell.com/reality-capture)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.bb.delayed	(from https://cevendrell.com/ai-projects)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.bc.delayed	(from https://cevendrell.com/ai-projects)
21:53:36	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.bd.delayed	(from https://cevendrell.com/ai-projects)
21:53:36	182151/182151	---MCZ	200	added ('OK')	text/html	etag:W/%22ce33079d272e3f5aaed3c2cc66c9ce59--gzip%22	https://cevendrell.com/ai-projects/mini-world-me	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/ai-projects/mini-world-me.html	(from https://cevendrell.com/ai-projects)
21:53:38	157451/157451	---MCZ	200	added ('OK')	text/html	etag:W/%226a681786b485ee468c2d84823283c94f--gzip%22	https://cevendrell.com/ai-projects/background-artist	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/ai-projects/background-artist.html	(from https://cevendrell.com/ai-projects)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.c1.delayed	(from https://cevendrell.com/home)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.c2.delayed	(from https://cevendrell.com/home)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.c3.delayed	(from https://cevendrell.com/home)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.c4.delayed	(from https://cevendrell.com/travel-map?itemId=wiwzh0ndn8wqjxxghupn9jhzvlayms)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.c5.delayed	(from https://cevendrell.com/travel-map?itemId=wiwzh0ndn8wqjxxghupn9jhzvlayms)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.c6.delayed	(from https://cevendrell.com/travel-map?itemId=wiwzh0ndn8wqjxxghupn9jhzvlayms)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.c7.delayed	(from https://cevendrell.com/travel-map?itemId=x1pbwq6pu0vtc4oib4p46ijhsquyg8)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.c8.delayed	(from https://cevendrell.com/travel-map?itemId=x1pbwq6pu0vtc4oib4p46ijhsquyg8)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.c9.delayed	(from https://cevendrell.com/travel-map?itemId=x1pbwq6pu0vtc4oib4p46ijhsquyg8)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.ca.delayed	(from https://cevendrell.com/travel-map?itemId=d9vmrlq6wy4dmcp0ulre4nrxsuxa3k)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.cb.delayed	(from https://cevendrell.com/travel-map?itemId=d9vmrlq6wy4dmcp0ulre4nrxsuxa3k)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.cc.delayed	(from https://cevendrell.com/travel-map?itemId=d9vmrlq6wy4dmcp0ulre4nrxsuxa3k)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.cd.delayed	(from https://cevendrell.com/travel-map?itemId=o95s0vlygaqigi2575us8mwinayzz9)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.ce.delayed	(from https://cevendrell.com/travel-map?itemId=o95s0vlygaqigi2575us8mwinayzz9)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.cf.delayed	(from https://cevendrell.com/travel-map?itemId=o95s0vlygaqigi2575us8mwinayzz9)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.d0.delayed	(from https://cevendrell.com/travel-map?itemId=mwo9prwqvnypbcxz1mrdsj69id7nk5)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.d1.delayed	(from https://cevendrell.com/travel-map?itemId=mwo9prwqvnypbcxz1mrdsj69id7nk5)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.d2.delayed	(from https://cevendrell.com/travel-map?itemId=mwo9prwqvnypbcxz1mrdsj69id7nk5)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.d3.delayed	(from https://cevendrell.com/travel-map?itemId=z2y4pzf8jczvmmh166jpq7fk2445dv)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.d4.delayed	(from https://cevendrell.com/travel-map?itemId=z2y4pzf8jczvmmh166jpq7fk2445dv)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.d5.delayed	(from https://cevendrell.com/travel-map?itemId=z2y4pzf8jczvmmh166jpq7fk2445dv)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.d6.delayed	(from https://cevendrell.com/travel-map?itemId=5qwhjugmcjzaf0alexlfdhio2h3oqd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.d7.delayed	(from https://cevendrell.com/travel-map?itemId=5qwhjugmcjzaf0alexlfdhio2h3oqd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.d8.delayed	(from https://cevendrell.com/travel-map?itemId=5qwhjugmcjzaf0alexlfdhio2h3oqd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.d9.delayed	(from https://cevendrell.com/travel-map?itemId=7l8v75vlktkp31ztlgk8zuw7n1od31)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.da.delayed	(from https://cevendrell.com/travel-map?itemId=7l8v75vlktkp31ztlgk8zuw7n1od31)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.db.delayed	(from https://cevendrell.com/travel-map?itemId=7l8v75vlktkp31ztlgk8zuw7n1od31)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.dc.delayed	(from https://cevendrell.com/travel-map?itemId=ppe6wedqqmfea2fq0982amkae652hm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.dd.delayed	(from https://cevendrell.com/travel-map?itemId=ppe6wedqqmfea2fq0982amkae652hm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.de.delayed	(from https://cevendrell.com/travel-map?itemId=ppe6wedqqmfea2fq0982amkae652hm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.df.delayed	(from https://cevendrell.com/travel-map?itemId=cm6umlyxbn7e9o58bklld4eyvkedz4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.e0.delayed	(from https://cevendrell.com/travel-map?itemId=cm6umlyxbn7e9o58bklld4eyvkedz4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.e1.delayed	(from https://cevendrell.com/travel-map?itemId=cm6umlyxbn7e9o58bklld4eyvkedz4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.e2.delayed	(from https://cevendrell.com/travel-map?itemId=6y3etghxixcpht1lxmakaji315k4yc)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.e3.delayed	(from https://cevendrell.com/travel-map?itemId=6y3etghxixcpht1lxmakaji315k4yc)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.e4.delayed	(from https://cevendrell.com/travel-map?itemId=6y3etghxixcpht1lxmakaji315k4yc)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.e5.delayed	(from https://cevendrell.com/travel-map?itemId=rc0batgdz63gpehh5zi2zox2bk9y5o)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.e6.delayed	(from https://cevendrell.com/travel-map?itemId=rc0batgdz63gpehh5zi2zox2bk9y5o)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.e7.delayed	(from https://cevendrell.com/travel-map?itemId=rc0batgdz63gpehh5zi2zox2bk9y5o)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.e8.delayed	(from https://cevendrell.com/travel-map?itemId=dfrnrhv6s2pccicwapmh1f2xdm4583)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.e9.delayed	(from https://cevendrell.com/travel-map?itemId=dfrnrhv6s2pccicwapmh1f2xdm4583)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.ea.delayed	(from https://cevendrell.com/travel-map?itemId=dfrnrhv6s2pccicwapmh1f2xdm4583)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.eb.delayed	(from https://cevendrell.com/travel-map?itemId=eyb5vy167wrkgtnrlcxxsh505t7op1)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.ec.delayed	(from https://cevendrell.com/travel-map?itemId=eyb5vy167wrkgtnrlcxxsh505t7op1)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.ed.delayed	(from https://cevendrell.com/travel-map?itemId=eyb5vy167wrkgtnrlcxxsh505t7op1)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.ee.delayed	(from https://cevendrell.com/travel-map?itemId=yhwtt676n6a8kgfzqwn36m092u7bhd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.ef.delayed	(from https://cevendrell.com/travel-map?itemId=yhwtt676n6a8kgfzqwn36m092u7bhd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.f0.delayed	(from https://cevendrell.com/travel-map?itemId=yhwtt676n6a8kgfzqwn36m092u7bhd)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.f1.delayed	(from https://cevendrell.com/travel-map?itemId=wih43sjp8xohkl4ousgj5l6p8asj1w)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.f2.delayed	(from https://cevendrell.com/travel-map?itemId=wih43sjp8xohkl4ousgj5l6p8asj1w)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.f3.delayed	(from https://cevendrell.com/travel-map?itemId=wih43sjp8xohkl4ousgj5l6p8asj1w)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.f4.delayed	(from https://cevendrell.com/travel-map?itemId=v4byupdxt6fqtupji7i6w2mg2z29tu)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.f5.delayed	(from https://cevendrell.com/travel-map?itemId=v4byupdxt6fqtupji7i6w2mg2z29tu)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.f6.delayed	(from https://cevendrell.com/travel-map?itemId=v4byupdxt6fqtupji7i6w2mg2z29tu)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.f7.delayed	(from https://cevendrell.com/travel-map?itemId=vf3mhv1h061z25kdk1c5jv2hyvvdns)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.f8.delayed	(from https://cevendrell.com/travel-map?itemId=vf3mhv1h061z25kdk1c5jv2hyvvdns)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.f9.delayed	(from https://cevendrell.com/travel-map?itemId=vf3mhv1h061z25kdk1c5jv2hyvvdns)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.fa.delayed	(from https://cevendrell.com/travel-map?itemId=dhskon3t1ghxh0uydt4tm91mqdmmuk)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.fb.delayed	(from https://cevendrell.com/travel-map?itemId=dhskon3t1ghxh0uydt4tm91mqdmmuk)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.fc.delayed	(from https://cevendrell.com/travel-map?itemId=dhskon3t1ghxh0uydt4tm91mqdmmuk)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.fd.delayed	(from https://cevendrell.com/travel-map?itemId=mfuz16banrqt5ehcy1mwy69zwxibs4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.fe.delayed	(from https://cevendrell.com/travel-map?itemId=mfuz16banrqt5ehcy1mwy69zwxibs4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.ff.delayed	(from https://cevendrell.com/travel-map?itemId=mfuz16banrqt5ehcy1mwy69zwxibs4)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.100.delayed	(from https://cevendrell.com/travel-map?itemId=9ggduccyhq5i52bqmiu9h50aw7tujb)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.101.delayed	(from https://cevendrell.com/travel-map?itemId=9ggduccyhq5i52bqmiu9h50aw7tujb)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.102.delayed	(from https://cevendrell.com/travel-map?itemId=9ggduccyhq5i52bqmiu9h50aw7tujb)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.103.delayed	(from https://cevendrell.com/travel-map?itemId=akobqwaixtgpeaspgxzh6ziwfia6hy)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.104.delayed	(from https://cevendrell.com/travel-map?itemId=akobqwaixtgpeaspgxzh6ziwfia6hy)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.105.delayed	(from https://cevendrell.com/travel-map?itemId=akobqwaixtgpeaspgxzh6ziwfia6hy)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.106.delayed	(from https://cevendrell.com/travel-map?itemId=ihi9w8sah6mjk8g8jwhw358vszs92g)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.107.delayed	(from https://cevendrell.com/travel-map?itemId=ihi9w8sah6mjk8g8jwhw358vszs92g)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.108.delayed	(from https://cevendrell.com/travel-map?itemId=ihi9w8sah6mjk8g8jwhw358vszs92g)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.109.delayed	(from https://cevendrell.com/travel-map?itemId=fnq0htqwxdaeffd5tm31s0dbmk01fm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.10a.delayed	(from https://cevendrell.com/travel-map?itemId=fnq0htqwxdaeffd5tm31s0dbmk01fm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.10b.delayed	(from https://cevendrell.com/travel-map?itemId=fnq0htqwxdaeffd5tm31s0dbmk01fm)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.10c.delayed	(from https://cevendrell.com/travel-map?itemId=8qzu0ugxtw7ym5f4c6qld7ef88hmi8)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.10d.delayed	(from https://cevendrell.com/travel-map?itemId=8qzu0ugxtw7ym5f4c6qld7ef88hmi8)
21:53:39	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.10e.delayed	(from https://cevendrell.com/travel-map?itemId=8qzu0ugxtw7ym5f4c6qld7ef88hmi8)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.10f.delayed	(from https://cevendrell.com/travel-map?itemId=or8oqyydgeegjgjbk541itphizb56c)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.110.delayed	(from https://cevendrell.com/travel-map?itemId=or8oqyydgeegjgjbk541itphizb56c)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.111.delayed	(from https://cevendrell.com/travel-map?itemId=or8oqyydgeegjgjbk541itphizb56c)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.112.delayed	(from https://cevendrell.com/travel-map?itemId=50vthronfx6m6qzwwpvqxch62gyuoe)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.113.delayed	(from https://cevendrell.com/travel-map?itemId=50vthronfx6m6qzwwpvqxch62gyuoe)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.114.delayed	(from https://cevendrell.com/travel-map?itemId=50vthronfx6m6qzwwpvqxch62gyuoe)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.115.delayed	(from https://cevendrell.com/travel-map?itemId=qqji0otkc25wr27wwpc5eltnt8ppn6)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.116.delayed	(from https://cevendrell.com/travel-map?itemId=qqji0otkc25wr27wwpc5eltnt8ppn6)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.117.delayed	(from https://cevendrell.com/travel-map?itemId=qqji0otkc25wr27wwpc5eltnt8ppn6)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.118.delayed	(from https://cevendrell.com/travel-map?itemId=17n8hyfs8k4iuobwug4tlgqjmgyzgm)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.119.delayed	(from https://cevendrell.com/travel-map?itemId=17n8hyfs8k4iuobwug4tlgqjmgyzgm)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.11a.delayed	(from https://cevendrell.com/travel-map?itemId=17n8hyfs8k4iuobwug4tlgqjmgyzgm)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.11b.delayed	(from https://cevendrell.com/travel-map?itemId=07trzw91bvpf9ea66h00vuv70vsimm)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.11c.delayed	(from https://cevendrell.com/travel-map?itemId=07trzw91bvpf9ea66h00vuv70vsimm)
21:53:40	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.11d.delayed	(from https://cevendrell.com/travel-map?itemId=07trzw91bvpf9ea66h00vuv70vsimm)
